NAME_HUC12,HUC12,ECOREGION2013L3_1STCODE,STATE_MAJ_2013,PHWA_HEALTH_NDX_ER_2016,PHWA_VULN_NDX_ER_2016,PHWA_LANDSC_SUBNDX_ER_2016,PHWA_HYDRO_SUBNDX_ER_2016,PHWA_GEO_SUBNDX_ER_2016,PHWA_HAB_SUBNDX_ER_2016,PHWA_BIO_SUBNDX_ER_2016,PHWA_WQ_SUBNDX_ER_2016,PHWA_LUVLN_SUBNDX_ER_2016,PHWA_WUVLN_SUBNDX_ER_2016,PHWA_WFVLN_SUBNDX_ER_2016,PHWA_HEALTH_NDX_ER_PCT_2016,PHWA_VULN_NDX_ER_PCT_2016,PHWA_LANDSC_SUBNDX_ER_PCT_2016,PHWA_HYDRO_SUBNDX_ER_PCT_2016,PHWA_GEO_SUBNDX_ER_PCT_2016,PHWA_HAB_SUBNDX_ER_PCT_2016,PHWA_BIO_SUBNDX_ER_PCT_2016,PHWA_WQ_SUBNDX_ER_PCT_2016,PHWA_LUVLN_SUBNDX_ER_PCT_2016,PHWA_WUVLN_SUBNDX_ER_PCT_2016,PHWA_WFVLN_SUBNDX_ER_PCT_2016,PHWA_HEALTH_NDX_ST_2016,PHWA_VULN_NDX_ST_2016,PHWA_LANDSC_SUBNDX_ST_2016,PHWA_HYDRO_SUBNDX_ST_2016,PHWA_GEO_SUBNDX_ST_2016,PHWA_HAB_SUBNDX_ST_2016,PHWA_BIO_SUBNDX_ST_2016,PHWA_WQ_SUBNDX_ST_2016,PHWA_LUVLN_SUBNDX_ST_2016,PHWA_WUVLN_SUBNDX_ST_2016,PHWA_WFVLN_SUBNDX_ST_2016,PHWA_HEALTH_NDX_ST_PCT_2016,PHWA_VULN_NDX_ST_PCT_2016,PHWA_LANDSC_SUBNDX_ST_PCT_2016,PHWA_HYDRO_SUBNDX_ST_PCT_2016,PHWA_GEO_SUBNDX_ST_PCT_2016,PHWA_HAB_SUBNDX_ST_PCT_2016,PHWA_BIO_SUBNDX_ST_PCT_2016,PHWA_WQ_SUBNDX_ST_PCT_2016,PHWA_LUVLN_SUBNDX_ST_PCT_2016,PHWA_WUVLN_SUBNDX_ST_PCT_2016,PHWA_WFVLN_SUBNDX_ST_PCT_2016
Lower Wingate Wash,180902031906,14,CA,0.881543847,1.82e-10,0.850735388,0.73502788,0.979586838,0.960825281,NA,NA,5.47e-10,0,0,63.56968215,0.65199674,44.98777506,35.04482478,71.96414018,53.92798691,NA,NA,8.14995925,32.76283619,7.334963325,0.905081283,1.33e-10,0.885224462,0.776408174,0.988120129,0.970572367,NA,NA,3.99e-10,0,0,79.21928817,0.229621125,80.22962113,42.98507463,85.18943743,79.56864564,NA,NA,2.870264064,15.24684271,4.179104478
Rhodes Wash,180902032001,14,CA,0.828502717,0.0017415280000000002,0.81342002,0.67346087,0.931048874,1,0.724583822,NA,1.63e-5,0,0.005208333,28.60635697,5.460472698,17.84841076,16.70741646,32.92583537,100,57.8313253,NA,12.63243684,32.76283619,18.5004075,0.886125179,0.0013109,0.853968645,0.730659636,0.959872437,1,NA,NA,1.63e-5,0,0.003916449000000001,67.39380023,1.607347876,53.82319173,30.90700344,63.16877153,100,NA,NA,4.270952928,15.24684271,8.059701493
Confidence Wash-Amargosa River,180902032002,14,CA,0.880331254,5.78704e-4,0.85643732,0.799395292,0.99455649,1,0.751267167,NA,4.13e-10,0,0.0017361109999999998,62.51018745,2.200488998,49.47025265,60.96169519,87.93806031,100,66.26506024,NA,6.19396903,32.76283619,11.73594132,0.931681439,4.3516100000000004e-4,0.890221948,0.839671773,0.996832034,1,NA,NA,2.65e-10,0,0.001305483,92.51435132,0.68886337499999994,82.31917336,65.44202067,92.39954076,100,NA,NA,2.250287026,15.24684271,5.809414466
Jubilee Wash,180902032003,14,CA,0.839334648,0.002314815,0.80631016,0.657294776,0.935585132,1,0.797483174,NA,4.33e-10,0,0.006944443999999999,34.63732681,5.949470253,14.99592502,13.28443358,36.34881826,100,80.48192771,NA,6.764466178,32.76283619,20.53789731,0.881416575,0.001740644,0.846538119,0.716615772,0.962512408,1,NA,NA,2.85e-10,0,0.005221932,64.73019518,1.722158439,43.14580941,27.83008037,65.23536165,100,NA,NA,2.388059701,15.24684271,8.794489093
Contact Canyon-Amargosa River,180902032004,14,CA,0.86480294,1.57e-10,0.838501241,0.641302038,0.985937599,0.99347088,NA,NA,4.72e-10,0,0,51.18174409,0.570497148,34.55582722,10.26894866,78.40260799,67.4304419,NA,NA,7.579462103,32.76283619,7.334963325,0.890858828,1.08e-10,0.874796318,0.701727511,0.991816089,0.995095395,NA,NA,3.24e-10,0,0,70.42479908,0.1836969,74.42020666,24.63834673,88.33524684,88.01020408,NA,NA,2.617680827,15.24684271,4.179104478
Scottys Canyon-Amargosa River,180902032005,14,CA,0.863045097,5.78704e-4,0.8212836,0.664620573,0.972805334,0.99347088,NA,NA,4.5e-10,0,0.0017361109999999998,50.44824776,2.28198859,21.92339038,15.15892421,65.52567237,67.4304419,NA,NA,7.253463733,32.76283619,11.73594132,0.890270719,4.3516100000000004e-4,0.860039889,0.721110993,0.9848366,0.995095395,NA,NA,3.02e-10,0,0.001305483,70.05740528,0.711825488,61.12514351,28.74856487,82.84730195,88.01020408,NA,NA,2.525832377,15.24684271,5.809414466
Butte Valley,180902032101,14,CA,0.876505323,0.007523148,0.841271825,0.703486022,0.967792566,0.99347088,NA,NA,6.38e-10,0,0.022569444,59.65770171,11.16544417,36.51181744,23.63488183,60.14669927,67.4304419,NA,NA,9.616951915,32.76283619,32.51833741,0.90162343,0.005657093,0.876833548,0.753308572,0.981256204,0.995095395,NA,NA,4.89e-10,0,0.016971279,77.0608496,3.191733639,75.70608496,36.41791045,80.22962113,88.01020408,NA,NA,3.329506315,15.24684271,12.62916188
Upper Anvil Spring Canyon,180902032102,14,CA,0.865273948,0.0034722219999999996,0.831345698,0.735159303,1,0.967354401,0.792510337,NA,2.09e-10,0,0.010416667,51.91524042,7.334963325,29.09535452,35.12632437,100,55.31914894,78.31325301,NA,3.58598207,32.76283619,24.53137734,0.904980445,0.002610966,0.868070565,0.77637424,1,0.975476973,NA,NA,6.12e-11,0,0.007832898000000001,79.10447761,2.135476464,69.32261768,42.96211251,100,81.12244898,NA,NA,1.262916188,15.24684271,10.01148106
Sugarloaf Peak,180902032103,14,CA,0.882766825,5.78704e-4,0.852983659,0.704297031,0.986844851,0.98694176,NA,NA,6.18e-10,0,0.0017361109999999998,64.46617767,2.444987775,46.37326813,23.9608802,79.2991035,61.86579378,NA,NA,9.372453138,32.76283619,11.73594132,0.905622578,4.3516100000000004e-4,0.887172987,0.752782451,0.992344083,0.990190789,NA,NA,4.69e-10,0,0.001305483,79.4489093,0.757749713,81.07921929,36.28013777,88.74856487,85.59833024,NA,NA,3.260619977,15.24684271,5.809414466
Lower Anvil Spring Canyon,180902032104,14,CA,0.829226089,5.78704e-4,0.869345898,0.666446562,0.994022148,0.947767041,0.668548798,NA,3.22e-10,0,0.0017361109999999998,29.01385493,2.118989405,60.22819886,15.64792176,86.87856561,51.06382979,44.81927711,NA,4.88997555,32.76283619,11.73594132,0.89580192300000006,4.3516100000000004e-4,0.902481734,0.722952103,0.9970107,0.960763157,NA,NA,1.74e-10,0,0.001305483,73.66245695,0.665901263,85.74052813,29.07003444,92.44546498,76.83209647,NA,NA,1.768082664,15.24684271,5.809414466
Upper Warm Spring Canyon,180902032201,14,CA,0.850857624,0.004050939,0.8,0.728177601,0.875252896,1,NA,NA,3.94e-10,3.85e-8,0.012152778,41.56479218,7.986960065,12.79543602,32.02933985,15.07742461,100,NA,NA,5.786471068,35.20782396,25.59087205,0.879014154,0.003046133,0.816457359,0.772198469,0.92740079,1,NA,NA,2.45e-10,1.77e-8,0.009138381,63.35246843,2.342135476,26.59012629,41.79104478,42.31917336,100,NA,NA,2.135476464,16.02755454,10.47072331
Lower Warm Spring Canyon,180902032202,14,CA,0.864985627,5.78704e-4,0.850662776,0.65295501,0.969382962,0.98694176,NA,NA,0,0,0.0017361109999999998,51.58924205,1.792991035,44.82477588,12.14343928,61.9396903,61.86579378,NA,NA,1.059494703,32.76283619,11.73594132,0.892986952,4.3516100000000004e-4,0.885985848,0.713253518,0.982517653,0.990190789,NA,NA,0,0,0.001305483,71.87141217,0.597014925,80.66590126,27.11825488,81.01033295,85.59833024,NA,NA,0.964408726,15.24684271,5.809414466
Six Spring Canyon,180902032203,14,CA,0.896754615,5.78704e-4,0.826245379,0.78036044,1,0.98041264,NA,NA,2.89e-10,0,0.0017361109999999998,75.87612062,2.037489813,25.0203749,54.68622657,100,58.9198036,NA,NA,4.645476773,32.76283619,11.73594132,0.915922887,4.3516100000000004e-4,0.863567903,0.814837463,1,0.985286184,NA,NA,1.41e-10,0,0.001305483,84.9598163,0.64293915,65.05166475,56.02755454,100,84.0445269,NA,NA,1.676234214,15.24684271,5.809414466
Willow Creek,180902032204,14,CA,0.848100722,0.0034722219999999996,0.812913681,0.656364125,0.937399635,1,0.833826169,NA,4.16e-10,0,0.010416667,39.69030155,7.49796251,17.76691117,13.12143439,37.08231459,100,89.39759036,NA,6.275468623,32.76283619,24.53137734,0.88334778,0.002610966,0.851798415,0.71802430800000006,0.963568396,1,NA,NA,2.68e-10,0,0.007832898000000001,65.67164179,2.181400689,50.72330654,28.05970149,66.10792193,100,NA,NA,2.273249139,15.24684271,10.01148106
Johnson Canyon,180902032205,14,CA,0.861926941,0.001736137,0.8,0.738900515,0.955091043,0.98041264,0.835,NA,6.44e-10,7.71e-8,0.005208333,49.47025265,5.134474328,12.79543602,36.51181744,49.14425428,58.9198036,89.87951807,NA,9.698451508,36.10431948,18.5004075,0.895529086,0.0013054949999999998,0.835289206,0.787676669,0.973864284,0.985286184,NA,NA,4.95e-10,3.54e-8,0.003916449000000001,73.47876005,1.515499426,32.2847302,46.95752009,74.35132032,84.0445269,NA,NA,3.352468427,16.28013777,8.059701493
Copper Canyon,180902032206,14,CA,0.873373526,0.004050926,0.827671034,0.665823071,1,1,NA,NA,1.94e-10,0,0.012152778,56.5607172,7.905460473,25.99837001,15.40342298,100,100,NA,NA,3.504482478,32.76283619,25.59087205,0.896313836,0.003046127,0.864826499,0.720428843,1,1,NA,NA,4.62e-11,0,0.009138381,73.91504018,2.319173364,66.26865672,28.56486797,100,100,NA,NA,1.239954076,15.24684271,10.47072331
Sheep Canyon,180902032207,14,CA,0.893497811,0.0028935189999999998,0.830596549,0.748838206,0.99455649,1,NA,NA,3.69e-10,0,0.008680556,73.10513447,6.5199674,28.2803586,40.42379788,87.93806031,100,NA,NA,5.54197229,32.76283619,23.14588427,0.916537144,0.0021758050000000003,0.867409202,0.801907339,0.996832034,1,NA,NA,2.21e-10,0,0.006527415,85.41905855,1.882893226,68.93226177,51.38920781,92.39954076,100,NA,NA,1.974741676,15.24684271,9.575200918
Starvation Canyon,180902032208,14,CA,0.866011095,0.001736124,0.821332538,0.734340469,1,0.98041264,0.794,NA,7.6e-10,3.85e-8,0.005208333,52.48573757,5.052974735,22.00488998,34.800326,100,58.9198036,79.03614458,NA,10.51344743,35.20782396,18.5004075,0.905669603,0.001305489,0.85923075,0.778161477,1,0.985286184,NA,NA,6.12e-10,1.77e-8,0.003916449000000001,79.49483352,1.492537313,60.25258324,43.62801378,100,84.0445269,NA,NA,3.605051665,16.02755454,8.059701493
180902032209,180902032209,14,CA,0.899524642,0.0017361109999999998,0.828102506,0.783158573,0.993366608,0.99347088,NA,NA,5.85e-10,0,0.005208333,78.2396088,4.808475958,26.48736756,56.15321923,86.47106764,67.4304419,NA,NA,8.964955175,32.76283619,18.5004075,0.921039955,0.001305483,0.86551031,0.827274485,0.996279629,0.995095395,NA,NA,4.36e-10,0,0.003916449000000001,87.7152698,1.423650976,66.91159587,60.78071183,91.73363949,88.01020408,NA,NA,3.099885189,15.24684271,8.059701493
Hanaupah Canyon,180902032210,14,CA,0.840554308,5.78781e-4,0.806687643,0.697061076,0.966431688,0.98694176,0.746,NA,0,2.31e-7,0.0017361109999999998,35.28932355,2.93398533,15.07742461,21.84189079,59.16870416,61.86579378,64.09638554,NA,1.059494703,38.46780766,11.73594132,0.892216827,4.35196e-4,0.846301945,0.751910361,0.980464213,0.990190789,NA,NA,0,1.06e-7,0.001305483,71.36624569,0.895522388,42.77841561,35.98163031,79.4489093,85.59833024,NA,NA,0.964408726,17.52009185,5.809414466
Death Valley Canyon,180902032211,14,CA,0.889578776,5.787419999999999e-4,0.855922204,0.710282896,0.998639123,0.99347088,NA,NA,7.13e-10,1.16e-7,0.0017361109999999998,69.5191524,2.689486553,48.8997555,26.32436838,91.19804401,67.4304419,NA,NA,10.10594947,37.000815,11.73594132,0.910848413,4.3517899999999995e-4,0.890415683,0.758674568,0.999208009,0.995095395,NA,NA,5.65e-10,5.32e-8,0.001305483,82.13547646,0.826636051,82.3880597,37.88748565,94.60390356,88.01020408,NA,NA,3.46727899,16.92307692,5.809414466
Coffin Canyon-Amargosa River,180902032212,14,CA,0.919438504,5.78704e-4,0.912618165,0.77255619,0.992579659,1,NA,NA,4.56e-10,0,0.0017361109999999998,90.54604727,2.363488183,85.08557457,51.833740830000004,85.41157294,100,NA,NA,7.416462918,32.76283619,11.73594132,0.939224809,4.3516100000000004e-4,0.940394698,0.820517695,0.995986842,1,NA,NA,3.08e-10,0,0.001305483,94.6727899,0.7347876,93.29506315,58.43857635,91.48105626,100,NA,NA,2.571756602,15.24684271,5.809414466
Upper Santa Rosa Wash,180902040101,14,CA,0.893487976,0.11452186,0.842945329,0.769564769,0.961441804,1,NA,NA,0.2392005,0,0.104365079,72.94213529,59.7392013,38.14180929,50.36674817,55.66422168,100,NA,NA,56.64221679,32.76283619,52.40423798,0.916491279,0.10581262,0.878931616,0.809473256,0.977560244,1,NA,NA,0.2392005,0,0.078237359,85.39609644,19.72445465,77.0608496,54.46613088,77.6119403,100,NA,NA,25.6946039,15.24684271,19.0815155
Lower Santa Rosa Wash,180902040102,14,CA,0.892845815,0.069609875,0.849328492,0.768502962,0.960080927,0.99347088,NA,NA,0.139,8.67e-6,0.069444444,71.7196414,29.74735126,43.5207824,49.79625102,53.70823146,67.4304419,NA,NA,38.71230644,55.4197229,46.61776691,0.916588791,0.063866605,0.887392275,0.807099242,0.976768253,0.995095395,NA,NA,0.139,3.99e-6,0.052219321,85.46498278,9.138920781,81.17106774,53.43283582,76.83122847,88.01020408,NA,NA,15.75200918,27.7152698,16.94603904
Upper Lee Wash,180902040201,14,CA,0.899736228,0.018734695,0.844508151,0.808871862,0.9455649,1,NA,NA,0.019745751,0,0.036458333,78.48410758,15.81092095,39.44580277,63.97718011,42.54278729,100,NA,NA,22.08638957,32.76283619,37.89731051,0.922277365,0.015720298,0.880891532,0.839897585,0.968320345,1,NA,NA,0.019745751,0,0.027415144,88.47301952,4.75315729,78.208955220000007,65.55683123,69.87370838,100,NA,NA,8.289322618,15.24684271,14.23650976
Lower Lee Wash,180902040202,14,CA,0.903579595,0.028404206,0.838016867,0.783105899,0.993195613,1,NA,NA,0.020976506,0,0.064236111,81.74409128,18.25590872,33.7408313,55.99022005,86.38956805,100,NA,NA,22.41238794,32.76283619,45.55827221,0.921503171,0.023093126,0.874614972,0.81535767,0.996040043,1,NA,NA,0.020976506,0,0.048302872,87.92192882,5.396096441,74.23650976,56.25717566,91.68771527,100,NA,NA,8.381171068,15.24684271,16.53272101
Upper Darwin Wash,180902040301,14,CA,0.903781332,0.009259259,0.835842076,0.798789163,0.980494089,1,NA,NA,4.48e-10,0,0.027777778,81.98859006,11.89894051,32.11083945,60.63569682,73.26813366,100,NA,NA,7.008964955,32.76283619,34.47432763,0.922465738,0.006962576,0.872040057,0.82917477,0.988648124,1,NA,NA,2.99e-10,0,0.020887728,88.61079219,3.37543054,72.2847302,61.56142365,85.74052813,100,NA,NA,2.456946039,15.24684271,13.22617681
China Gardens Wash,180902040302,14,CA,0.89833359,0.00462963,0.841747458,0.790145098,0.961441804,1,NA,NA,4.36e-10,0,0.013888889,77.34311328,8.47595762,37.000815,58.27220864,55.66422168,100,NA,NA,6.84596577,32.76283619,26.97636512,0.920414876,0.003481288,0.877253446,0.826845814,0.977560244,1,NA,NA,2.88e-10,0,0.010443864,87.46268657,2.456946039,76.1423651,60.66590126,77.6119403,100,NA,NA,2.411021814,15.24684271,10.92996556
Indian Gardens Wash,180902040303,14,CA,0.888654503,0.001765529,0.801160031,0.811975712,0.941482268,1,NA,NA,8.83e-5,0,0.005208333,68.94865526,5.54197229,13.28443358,65.199674,39.93480033,100,NA,NA,13.20293399,32.76283619,18.5004075,0.912553629,0.0013349009999999999,0.841422059,0.842848087,0.965944371,1,NA,NA,8.83e-5,0,0.003916449000000001,83.05396096,1.630309989,37.19862227,66.68197474,68.22043628,100,NA,NA,4.75315729,15.24684271,8.059701493
Lucky Jim Wash,180902040304,14,CA,0.866355462,0.079294268,0.86100585,0.698316545,0.906099453,1,NA,NA,0.213369751,2.0749799999999997e-4,0.024305556,52.73023635,33.90383048,53.3007335,22.16788916,23.06438468,100,NA,NA,48.98125509,73.18663407,33.08883456,0.898876935,0.077247308,0.89573459,0.754420554,0.945352595,1,NA,NA,0.213369751,9.54e-5,0.018276762,75.4075775,11.06773823,84.01836969,36.80826636,53.04247991,100,NA,NA,22.06659013,45.00574053,12.76693456
Middle Darwin Wash,180902040305,14,CA,0.893348814,0.011056277,0.850705172,0.757085945,0.97213326,0.99347088,NA,NA,0.017543832,0,0.015625,72.53463733,13.12143439,44.90627547,44.25427873,64.38467808,67.4304419,NA,NA,21.59739201,32.76283619,27.54686227,0.915339789,0.010033784,0.885404792,0.796979686,0.983879284,0.995095395,NA,NA,0.018352004,0,0.011749347,84.66130884,4.156142365,80.32146958,49.64408726,82.0206659,88.01020408,NA,NA,8.22043628,15.24684271,11.27439724
Lower Darwin Wash,180902040306,14,CA,0.829155911,0.075477346,0.814859609,0.684816963,0.93334144,0.973883521,0.739,NA,0.188,1.53e-5,0.038194444,28.93235534,31.78484108,18.66340668,18.90790546,34.47432763,56.87397709,62.1686747,NA,44.74327628,58.35370823,38.87530562,0.884190752,0.072316644,0.85401992,0.740942159,0.96141935,0.980381578,NA,NA,0.188,7.05e-6,0.028720627,66.22273249,10.24110218,53.98392652,33.15729047,64.31687715,82.56029685,NA,NA,19.38002296,30.44776119,14.46613088
Mill Canyon,180902040401,14,CA,0.874402668,0.013310185,0.831410136,0.743974349,1,1,0.796628854,NA,4.98e-10,0,0.039930556,57.94621027,14.34392828,29.25835371,38.0603097,100,100,79.75903614,NA,8.068459658,32.76283619,39.36430318,0.913581087,0.010008703,0.869087782,0.785236565,1,1,NA,NA,3.5e-10,0,0.03002611,83.69690011,4.11021814,70.14925373,46.08495982,100,100,NA,NA,2.801377727,15.24684271,14.53501722
Rainbow Canyon,180902040402,14,CA,0.887856178,0.009856547,0.844209536,0.707215175,1,1,NA,NA,5.58e-5,0,0.029513889,68.4596577,12.14343928,39.20130399,25.42787286,100,100,NA,NA,12.95843521,32.76283619,35.45232274,0.90841736,0.007416320999999999,0.87994952,0.753719921,1,1,NA,NA,5.58e-5,0,0.022193211,80.98737084,3.513203215,77.58897819,36.60160735,100,100,NA,NA,4.56946039,15.24684271,13.47876005
The Dunes,180902040403,14,CA,0.905987169,0.00462963,0.831305986,0.79264269,1,1,NA,NA,4.94e-10,0,0.013888889,84.10757946,8.557457213,28.93235534,59.00570497,100,100,NA,NA,7.905460473,32.76283619,26.97636512,0.925467707,0.003481288,0.868035507,0.833835322,1,1,NA,NA,3.46e-10,0,0.010443864,90.01148106,2.479908152,69.27669346,63.55912744,100,100,NA,NA,2.755453502,15.24684271,10.92996556
Dolomite Canyon,180902040404,14,CA,0.863851513,0.001157407,0.818200649,0.641288035,0.995917368,1,NA,NA,2.69e-10,0,0.0034722219999999996,50.77424613,3.830480848,20.7008965,10.18744906,88.75305623,100,NA,NA,4.23797881,32.76283619,15.07742461,0.888715669,8.703220000000001e-4,0.856465855,0.700772794,0.997624026,1,NA,NA,1.21e-10,0,0.002610966,69.18484501,1.125143513,56.92307692,24.45464983,92.95063146,100,NA,NA,1.538461538,15.24684271,6.957520092
Lake Hill-Panamint Valley,180902040405,14,CA,0.890560829,0.00115796,0.879560023,0.766731231,1,1,0.807,NA,1.52e-10,1.66e-6,0.0034722219999999996,70.17114914,4.074979625,68.37815811,48.32925835,100,100,82.40963855,NA,2.60798696,45.31377343,15.07742461,0.931473545,8.70576e-4,0.911510241,0.814383939,1,1,NA,NA,3.68e-12,7.62e-7,0.002610966,92.44546498,1.194029851,88.15154994,55.84385763,100,100,NA,NA,1.010332951,21.67623421,6.957520092
Nova Canyon-Panamint Valley,180902040406,14,CA,0.814895123,0.030370589,0.795441145,0.628001869,0.95645192,0.889004962,0.805575719,NA,0.078958988,0,0.012152778,24.04237979,18.58190709,10.9209454,8.14995925,50.52974735,42.38952537,81.92771084,NA,32.02933985,32.76283619,25.59087205,0.855184656,0.02936579,0.835686787,0.693773852,0.974656276,0.916621708,NA,NA,0.078958988,0,0.009138381,53.04247991,5.993111366,32.60619977,23.07692308,75.15499426,64.93506494,NA,NA,12.33065442,15.24684271,10.47072331
Osborne Canyon-Panamint Valley,180902040407,14,CA,0.801862771,0.034219505,0.861460599,0.65494577,0.976565721,0.719247845,0.797,NA,0.0887,2.01e-5,0.013888889,19.96740016,19.47840261,53.87123064,12.63243684,69.68215159,12.92962357,80.24096386,NA,33.7408313,60.55419723,26.97636512,0.846638314,0.03306754,0.896594614,0.714346385,0.98651029,0.789101967,NA,NA,0.0887,9.25e-6,0.010443864,50.14925373,6.360505166,84.2250287,27.39380023,84.2250287,28.68738404,NA,NA,12.85878301,31.87141217,10.92996556
Mesquite Spring,180902040501,14,CA,0.887004839,0.009358059,0.836366654,0.768355931,0.943296771,1,NA,NA,0.002032509,0,0.026041667,68.13365933,11.9804401,32.43683782,49.55175224,40.99429503,100,NA,NA,15.81092095,32.76283619,33.90383048,0.910921514,0.007204918,0.872503166,0.804182531,0.967000359,1,NA,NA,0.002032509,0,0.019582245,82.25028703,3.46727899,72.90470723,52.39954076,68.90929966,100,NA,NA,5.648679679,15.24684271,12.97359357
180902040502,180902040502,14,CA,0.879444608,0.004121741999999999,0.857268079,0.742899862,0.965070811,1,0.831984286,NA,0.001948558,0,0.010416667,61.53219234,8.14995925,50.12224939,37.57131214,58.02770986,100,88.91566265,NA,15.64792176,32.76283619,24.53137734,0.91367327,0.003462001,0.891033691,0.783987168,0.979672221,1,NA,NA,0.002553105,0,0.007832898000000001,83.81171068,2.411021814,82.52583238,45.44202067,78.87485649,100,NA,NA,5.763490241,15.24684271,10.01148106
Seep Spring-Pilot Knob Valley,180902040601,14,CA,0.921331906,0.0017361109999999998,0.871128684,0.862736902,0.951462036,1,NA,NA,4.44e-11,0,0.005208333,91.03504482,4.645476773,62.26568867,78.15810921,46.6992665,100,NA,NA,1.466992665,32.76283619,18.5004075,0.941635219,0.001305483,0.903191775,0.891596794,0.971752307,1,NA,NA,0,0,0.003916449000000001,95.36165327,1.400688863,85.92422503,81.76808266,72.92766935,100,NA,NA,0.964408726,15.24684271,8.059701493
Lead Pipe Spring-Pilot Knob Valley,180902040602,14,CA,0.83507818599999994,5.78704e-4,0.854441188,0.660858757,0.870716638,0.954296161,NA,NA,8.87e-10,0,0.0017361109999999998,32.02933985,2.526487368,47.67726161,14.1809291,14.26242869,52.12765957,NA,NA,11.24694377,32.76283619,11.73594132,0.874678399,4.3516100000000004e-4,0.888459723,0.719825292,0.924760819,0.965667762,NA,NA,7.38e-10,0,0.001305483,61.14810563,0.780711825,81.58438576,28.40413318,40.82663605,78.08441558,NA,NA,3.83467279,15.24684271,5.809414466
Moonshine Spring-Pilot Knob Valley,180902040603,14,CA,0.844099798,0.0017361109999999998,0.856271302,0.688636501,0.955544669,0.875946722,NA,NA,0,0,0.005208333,37.24531377,4.56397718,49.14425428,19.5599022,49.47025265,40.42553191,NA,NA,1.059494703,32.76283619,18.5004075,0.877923504,0.001305483,0.890075384,0.740677853,0.974128281,0.906812497,NA,NA,0,0,0.003916449000000001,62.98507463,1.400688863,82.29621125,33.11136625,74.64982778,61.73469388,NA,NA,0.964408726,15.24684271,8.059701493
180902040604-Pilot Knob Valley,180902040604,14,CA,0.858500046,0.0017361109999999998,0.868299121,0.751528901,0.957812798,0.856359363,NA,NA,1.07e-10,0,0.005208333,46.53626732,4.726976365,59.57620212,41.40179299,51.833740830000004,37.47954173,NA,NA,2.118989405,32.76283619,18.5004075,0.889710594,0.001305483,0.900693781,0.790601646,0.975448267,0.892098681,NA,NA,0,0,0.003916449000000001,69.75889782,1.400688863,85.30424799,47.8989667,75.7749713,57.39795918,NA,NA,0.964408726,15.24684271,8.059701493
180902040701,180902040701,14,CA,0.899737666,0.004366531,0.817377823,0.81105852,0.970514321,1,NA,NA,0.007891261,0,0.005208333,78.56560717,8.231458843,20.13039935,64.71067645,62.91768541,100,NA,NA,18.66340668,32.76283619,18.5004075,0.922251139,0.004060359,0.855739449,0.850424922,0.982840187,1,NA,NA,0.008264628,0,0.003916449000000001,88.38117107,2.663605052,56.00459242,69.55223881,81.23995408,100,NA,NA,7.026406429,15.24684271,8.059701493
Myrick Spring,180902040702,14,CA,0.873399557,0.005704403,0.887651221,0.65357772,0.952369288,1,NA,NA,0.006696542,0,0.010416667,56.64221679,9.535452323,73.67563162,12.38793806,47.18826406,100,NA,NA,18.09290954,32.76283619,24.53137734,0.901160359,0.005397314,0.917988853,0.714372281,0.972280302,1,NA,NA,0.008359044,0,0.007832898000000001,76.90011481,3.053960964,89.48335247,27.41676234,73.18025258,100,NA,NA,7.072330654,15.24684271,10.01148106
